confirm?,hathi trust link,link,catalog search links,mms_id,dlxs_id,author,title,pub_date,pub_place,language
Y,https://babel.hathitrust.org/cgi/pt?id=miun.ahm0068.0001.001,https://quod.lib.umich.edu/m/moa/AHM0068.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Reports%20of%20the%20Inspectors%20of%20prisons%20...%201863%20%3A%20of%20the%20Directors%20for%20public%20institutions%2C%20January%201864%3B%20and%20of%20the%20Committee%20appointed%20to%20investigate%20the%20alleged%20abuses%20at%20the%20houses%20of%20reformation%20...%20March%201864.,990017449890106381,AHM0068.0001.001,Boston (Mass.),"Reports of the Inspectors of prisons ... 1863 : of the Directors for public institutions, January 1864; and of the Committee appointed to investigate the alleged abuses at the houses of reformation ... March 1864.",1864.,Boston :,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.ahm3939.0001.001,https://quod.lib.umich.edu/m/moa/AHM3939.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=A%20political%20manual%20for%201866%20%5Bto%201869%5D...,990017486270106381,AHM3939.0001.001,"McPherson, Edward, 1830-1895.",A political manual for 1866 [to 1869]...,1866-69.,"Washington, D. C.,",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.ahm4021.0005.001,https://quod.lib.umich.edu/m/moa/AHM4021.0005.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=The%20debates%20in%20the%20several%20state%20conventions%20on%20the%20adoption%20of%20the%20federal%20Constitution%2C%20as%20recommended%20by%20the%20general%20convention%20at%20Philadelphia%2C%20in%201787.%20%3A%20Together%20with%20the%20Journal%20of%20the%20federal%20convention%2C%20Luther%20Martin%27s%20letter%2C%20Yate%27s%20minutes%2C%20Congressional%20opinions%2C%20Virginia%20and%20Kentucky%20resolutions%20of%20%2798-%2799%2C%20and%20other%20illustrations%20of%20the%20Constitution%20...,990017487020106381,AHM4021.0005.001,"Elliot, Jonathan, 1784-1846.","The debates in the several state conventions on the adoption of the federal Constitution, as recommended by the general convention at Philadelphia, in 1787. : Together with the Journal of the federal convention, Luther Martin's letter, Yate's minutes, Congressional opinions, Virginia and Kentucky resolutions of '98-'99, and other illustrations of the Constitution ...",1861.,Philadelphia :,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.ahm4195.0001.001,https://quod.lib.umich.edu/m/moa/AHM4195.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=The%20constitution%20and%20Mr.%20Motley,990017488560106381,AHM4195.0001.001,"Motley, John Lothrop, 1814-1877.",The constitution and Mr. Motley,1861.,"Philadelphia,",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.ahm4210.0001.001,https://quod.lib.umich.edu/m/moa/AHM4210.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=The%20rightful%20power%20of%20Congress%20to%20confiscate%20and%20emancipate%20...%20%3A%20Reprinted%20from%20the%20Law%20reporter%20for%20June%2C%201862.,990017488690106381,AHM4210.0001.001,"Blake, Charles F., supposed author.","The rightful power of Congress to confiscate and emancipate ... : Reprinted from the Law reporter for June, 1862.",[1862],Boston :,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.ahm9838.0001.001,https://quod.lib.umich.edu/m/moa/AHM9838.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Revised%20ordinances%20of%20the%20city%20of%20Galesburg%2C%20with%20the%20city%20charter%20and%20amendments%2C%20and%20the%20graded%20school%20charter%20...%20with%20a%20short%20statement%20of%20the%20settlement%20of%20Galesburg%2C%20its%20population%2C%20government%2C%20%26c./,990017543180106381,AHM9838.0001.001,"Galesburg (Ill.) Ordinances, etc.","Revised ordinances of the city of Galesburg, with the city charter and amendments, and the graded school charter ... with a short statement of the settlement of Galesburg, its population, government, &c./",1863.,"Galesburg, Ill.,",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.ahm9875.0001.001,https://quod.lib.umich.edu/m/moa/AHM9875.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Charter%20of%20the%20city%20of%20Lansing%2C%20as%20enacted%20by%20the%20Legislature%20of%20the%20state%20of%20Michigan%2C%20at%20the%20regular%20session%20of%201859.%20Approved%20February%2015%2C%201859,990017543550106381,AHM9875.0001.001,Lansing (Mich.) Charters.,"Charter of the city of Lansing, as enacted by the Legislature of the state of Michigan, at the regular session of 1859. Approved February 15, 1859",1859.,"Lansing, Mich.,",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.ahn0967.0001.001,https://quod.lib.umich.edu/m/moa/AHN0967.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Treaties%20and%20conventions%20concluded%20between%20the%20United%20States%20of%20America%20and%20other%20powers%2C%20since%20July%204%2C%201776.,990017554130106381,AHN0967.0001.001,United States.,"Treaties and conventions concluded between the United States of America and other powers, since July 4, 1776.",1873.,Washington :,eng
N,https://babel.hathitrust.org/cgi/pt?id=miun.ahn1475.0001.001,https://quod.lib.umich.edu/m/moa/AHN1475.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Power%20of%20consults%20to%20remove%20merchant%20captains%20%3A%20or%2C%20An%20examination%20into%20the%20legality%20and%20propriety%20of%20the%20conduct%20of%20Gorham%20Parks%2C%20esq.%2C%20late%20United%20States%20consul%20in%20Rio%20de%20Janeiro%2C%20in%20the%20removal%20of%20the%20captains%20of%20the%20ships%20%22Pacific%22%20and%20%22Xylon%22%2C%20and%20of%20the%20schooners%20%22Friendship%22%20and%20%22Sacramento%22.,990017559070106381,AHN1475.0001.001,,"Power of consults to remove merchant captains : or, An examination into the legality and propriety of the conduct of Gorham Parks, esq., late United States consul in Rio de Janeiro, in the removal of the captains of the ships ""Pacific"" and ""Xylon"", and of the schooners ""Friendship"" and ""Sacramento"".",1850.,New-York :,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.ahn2554.0001.001,https://quod.lib.umich.edu/m/moa/AHN2554.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Becker%27s%20ornamental%20penmanship.%20%3A%20A%20series%20of%20analytical%20and%20finished%20alphabets%20/,990017569530106381,AHN2554.0001.001,"Becker, George J.",Becker's ornamental penmanship. : A series of analytical and finished alphabets /,[c1854],"Philadelphia,pbU. Hunt & son,",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.ahq1336.0001.001,https://quod.lib.umich.edu/m/moa/AHQ1336.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=The%20works%20of%20the%20Rev.%20Sydney%20Smith%20...,990017748210106381,AHQ1336.0001.001,"Smith, Sydney, 1771-1845.",The works of the Rev. Sydney Smith ...,1860.,"New York,",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.ahq1382.0001.001,https://quod.lib.umich.edu/m/moa/AHQ1382.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=The%20floral%20wreath%20of%20autumn%20flowers%20/,990017748640106381,AHQ1382.0001.001,"Southey, Caroline Bowles, 1786-1854.",The floral wreath of autumn flowers /,[185-?],Detroit :,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.ahq3818.0001.001,https://quod.lib.umich.edu/m/moa/AHQ3818.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=A%20progressive%20German%20reader%2C%20adapted%20to%20the%20American%20edition%20of%20Ollendorff%27s%20German%20grammar%20%3A%20with%20copious%20notes%20and%20a%20vocabulary%20/,990017771930106381,AHQ3818.0001.001,"Adler, G. J. (George J.), 1821-1868.","A progressive German reader, adapted to the American edition of Ollendorff's German grammar : with copious notes and a vocabulary /",1855.,New York :,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.ahq7211.0001.001,https://quod.lib.umich.edu/m/moa/AHQ7211.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Ferdinand%20Freiligrath%27s%20S%C3%A4mmtliche%20werke.%20%3A%20Vollst%C3%A4ndige%20original%20ausg.%20...,990017805630106381,AHQ7211.0001.001,"Freiligrath, Ferdinand, 1810-1876.",Ferdinand Freiligrath's Sämmtliche werke. : Vollständige original ausg. ...,1858-59.,New York :,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.ahq7211.0002.001,https://quod.lib.umich.edu/m/moa/AHQ7211.0002.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Ferdinand%20Freiligrath%27s%20S%C3%A4mmtliche%20werke.%20%3A%20Vollst%C3%A4ndige%20original%20ausg.%20...,990017805630106381,AHQ7211.0002.001,"Freiligrath, Ferdinand, 1810-1876.",Ferdinand Freiligrath's Sämmtliche werke. : Vollständige original ausg. ...,1858-59.,New York :,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.ahq7211.0006.001,https://quod.lib.umich.edu/m/moa/AHQ7211.0006.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Ferdinand%20Freiligrath%27s%20S%C3%A4mmtliche%20werke.%20%3A%20Vollst%C3%A4ndige%20original%20ausg.%20...,990017805630106381,AHQ7211.0006.001,"Freiligrath, Ferdinand, 1810-1876.",Ferdinand Freiligrath's Sämmtliche werke. : Vollständige original ausg. ...,1858-59.,New York :,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.ahr0496.0001.001,https://quod.lib.umich.edu/m/moa/AHR0496.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Gold%20Elsie%20%3A%20from%20the%20German%20of%20E.%20Marlitt%20%5Bpseud.%5D%20...%20/,990017838300106381,AHR0496.0001.001,"Marlitt, E. (Eugenie), 1825-1887.",Gold Elsie : from the German of E. Marlitt [pseud.] ... /,1868.,Philadelphia :,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.ahr6137.0001.001,https://quod.lib.umich.edu/m/moa/AHR6137.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=The%20illustrated%20French%20and%20English%20primer.,990017894530106381,AHR6137.0001.001,"Barnes, A. S., & co., pub.",The illustrated French and English primer.,1853.,New York :,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.aht5015.0001.001,https://quod.lib.umich.edu/m/moa/AHT5015.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=The%20De%20senectute%2C%20De%20amicitia%2C%20Paradoxa%2C%20and%20Somnium%20Scipionis%20of%20Cicero%2C%20and%20The%20life%20of%20Atticus.,990018081870106381,AHT5015.0001.001,"Cicero, Marcus Tullius.","The De senectute, De amicitia, Paradoxa, and Somnium Scipionis of Cicero, and The life of Atticus.",1850.,New York :,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.aht5017.0001.001,https://quod.lib.umich.edu/m/moa/AHT5017.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=The%20De%20senectute%20%5Betc.%5D%20of%20Cicero...,990018081890106381,AHT5017.0001.001,"Cicero, Marcus Tullius.",The De senectute [etc.] of Cicero...,1869.,New York :,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.aht6987.0001.001,https://quod.lib.umich.edu/m/moa/AHT6987.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=The%20Germania%20%26%20Agricola...%20%3A%20with%20notes...%20/,990018101410106381,AHT6987.0001.001,"Tacitus, Cornelius.",The Germania & Agricola... : with notes... /,1869.,New York :,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.aht7350.0001.001,https://quod.lib.umich.edu/m/moa/AHT7350.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Virgil%27s%20Aeneid%20%3A%20with%20explanatory%20notes%20/,990018105030106381,AHT7350.0001.001,Virgil.,Virgil's Aeneid : with explanatory notes /,1871.,New York [etc.] :,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.aht9029.0001.001,https://quod.lib.umich.edu/m/moa/AHT9029.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Aesop%27s%20fables%20%3A%20a%20new%20version%2C%20chiefly%20from%20original%20sources%20/,990018121610106381,AHT9029.0001.001,Aesop.,"Aesop's fables : a new version, chiefly from original sources /",[1850?],New York :,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.aja1946.0004.001,https://quod.lib.umich.edu/m/moa/AJA1946.0004.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Lives%20of%20the%20chief%20fathers%20of%20New%20England.,990018735880106381,AJA1946.0004.001,,Lives of the chief fathers of New England.,1870],"[Boston,",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.aja2016.0001.001,https://quod.lib.umich.edu/m/moa/AJA2016.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Marco%20Paul%27s%20voyages%20%26%20travels.,990018736560106381,AJA2016.0001.001,"Abbott, Jacob, 1803-1879.",Marco Paul's voyages & travels.,c1852],"[New York,",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.aja2057.0002.001,https://quod.lib.umich.edu/m/moa/AJA2057.0002.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Life%20and%20letters%20of%20John%20Winthrop%2C%20governor%20of%20the%20Massachusetts-bay%20company%20at%20their%20emigration%20to%20New%20England%2C%201630%20/,990018736950106381,AJA2057.0002.001,"Winthrop, Robert C. (Robert Charles), 1809-1894.","Life and letters of John Winthrop, governor of the Massachusetts-bay company at their emigration to New England, 1630 /",1864-67.,Boston :,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.aja2058.0002.001,https://quod.lib.umich.edu/m/moa/AJA2058.0002.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Life%20and%20letters%20of%20John%20Winthrop%2C%20governor%20of%20the%20Massachusetts-Bay%20company%20at%20their%20emigration%20to%20New%20England%20...%20/,990018736960106381,AJA2058.0002.001,"Winthrop, Robert C. (Robert Charles), 1809-1894.","Life and letters of John Winthrop, governor of the Massachusetts-Bay company at their emigration to New England ... /",1869.,Boston :,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.aja2089.0002.001,https://quod.lib.umich.edu/m/moa/AJA2089.0002.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=The%20history%20of%20Cape%20Cod%20%3A%20the%20annals%20of%20Barnstable%20county%2C%20including%20the%20district%20of%20Mashpee%20...,990018737260106381,AJA2089.0002.001,"Freeman, Frederick, 1799-1883.","The history of Cape Cod : the annals of Barnstable county, including the district of Mashpee ...",1860-62.,Boston :,eng
N,https://babel.hathitrust.org/cgi/pt?id=miun.aja2121.0001.001,https://quod.lib.umich.edu/m/moa/AJA2121.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Historical%20sketches%20of%20the%20town%20of%20Leicester%2C%20Massachusetts%2C%20during%20the%20first%20century%20from%20its%20settlement%20...,990035363750106381,AJA2121.0001.001,"Washburn, Emory, 1800-1877.","Historical sketches of the town of Leicester, Massachusetts, during the first century from its settlement ...",1860.,"Boston,",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.aja2167.0001.001,https://quod.lib.umich.edu/m/moa/AJA2167.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=The%20history%20of%20Connecticut%2C%20from%20the%20first%20settlement%20of%20the%20colony%20to%20the%20adoption%20of%20the%20present%20constitution.,990018738020106381,AJA2167.0001.001,"Hollister, G. H. (Gideon Hiram), 1817-1881.","The history of Connecticut, from the first settlement of the colony to the adoption of the present constitution.",1857.,Hartford :,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.aja2207.0001.001,https://quod.lib.umich.edu/m/moa/AJA2207.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Harper%27s%20New%20York%20and%20Erie%20rail-road%20guide%20book%20...%20with%20one%20hundred%20and%20thirty-six%20engravings%2C%20by%20Lossing%20and%20Barritt.%20From%20original%20sketches%20made%20expressly%20for%20this%20work.,990018738420106381,AJA2207.0001.001,"Macleod, William, illus.","Harper's New York and Erie rail-road guide book ... with one hundred and thirty-six engravings, by Lossing and Barritt. From original sketches made expressly for this work.",1855-6.,"New York,",eng
N,https://babel.hathitrust.org/cgi/pt?id=miun.aja2208.0001.001,https://quod.lib.umich.edu/m/moa/AJA2208.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Geography%20of%20the%20state%20of%20New%20York.%20Embracing%20its%20physical%20features%2C%20climate%2C%20geology%2C%20mineralogy%2C%20botany%2C%20zoology%2C%20history%2C%20pursuits%20of%20the%20people%2C%20government%2C%20education%2C%20internal%20improvements%2C%20%26c.%20With%20statistical%20tables%2C%20and%20a%20separate%20description%20and%20map%20of%20each%20county%20...,990018738430106381,AJA2208.0001.001,"Mather, Joseph H.","Geography of the state of New York. Embracing its physical features, climate, geology, mineralogy, botany, zoology, history, pursuits of the people, government, education, internal improvements, &c. With statistical tables, and a separate description and map of each county ...",1847.,"Hartford,",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.aja2403.0001.001,https://quod.lib.umich.edu/m/moa/AJA2403.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=The%20Acadian%20exiles%2C%20or%20French%20neutrals%2C%20in%20Pennsylvania.%20%3A%20To%20which%20is%20appended%20A%20relation%20of%20their%20misfortunes%20/,990018740330106381,AJA2403.0001.001,"Reed, William B. (William Bradford), 1806-1876.","The Acadian exiles, or French neutrals, in Pennsylvania. : To which is appended A relation of their misfortunes /",1858],"[Philadelphia,",eng
